post_id,post_text,user_id,username,image_id,timestamp,label
665297291155218433,. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForParis https://t.co/mhIVLHI8h5,3279015667,FouziaAliSays,attacks_paris_16,Fri Nov 13 22:36:49 +0000 2015,real
665297283337068544,",. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayForPar… https://t.co/Lr7wlikMP5",3278993144,SadiaImtiaz82,attacks_paris_16,Fri Nov 13 22:36:47 +0000 2015,real
665301031270506498,RT @newfifanow: Thoughts with #Paris. RT @PSilkyJones: Hundreds of people staying in the stadium for safety. https://t.co/TnnZ5fJSdi,82074431,nanapus_sp,attacks_paris_16,Fri Nov 13 22:51:41 +0000 2015,real
665299878273155075,"RT @oubaidimran: .,.,. Breaking: Live video from Stade de France at the moment where people are frightened to leave #Paris #PrayFor… https:…",29034748,janlynne2002,attacks_paris_16,Fri Nov 13 22:47:06 +0000 2015,real
665299482389651460,Thoughts with #Paris. RT @PSilkyJones: Hundreds of people staying in the stadium for safety. https://t.co/TnnZ5fJSdi,2904869202,newfifanow,attacks_paris_16,Fri Nov 13 22:45:31 +0000 2015,real
665299271537852416,"RT MailOnline: Crowd at Stade de France ran onto pitch, too scared to leave stadium https://t.co/8zfPbcjgCg\nhttps://t.co/IyMjpMC1kS",2898639238,DaiIyMail,attacks_paris_16,Fri Nov 13 22:44:41 +0000 2015,real
665299145951875073,"RT @BoulterAdrian: This isn’t really a pitch invasion. Rather, the pitch in Paris is being used as a refuge. \n\nhttps://t.co/UWmKnfZNVm",19499232,Paul_Burgin,attacks_paris_16,Fri Nov 13 22:44:11 +0000 2015,real
665316793653694465,"RT @PLFootballTips: Terrible scenes in Paris. Fans have walked onto the pitch at the Stade de France, too afraid to leave the stadium. http…",722101051,toriste1,attacks_paris_16,Fri Nov 13 23:54:19 +0000 2015,real
665292185085091841,RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/TjGboZsiV3,2494833938,Eva_Rch,attacks_paris_17,Fri Nov 13 22:16:32 +0000 2015,real
665292160447705092,RT @itele: Attaques multiples à #Paris &gt; au moins 18 morts (préfecture de police) https://t.co/lAoLN5ZJS6,1522367623,Halida228,attacks_paris_17,Fri Nov 13 22:16:26 +0000 2015,real
665289101080424449,RT @isaranjuez: .@Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/qSRviwsVR0,93259680,clickconection,attacks_paris_17,Fri Nov 13 22:04:16 +0000 2015,real
665288540847218690,.Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/xlomPUjPeb by .isaranjuez,206778116,Im_CTO_bitch,attacks_paris_17,Fri Nov 13 22:02:03 +0000 2015,real
665288068820303872,RT Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/zNWZimzTA4 #suisse #éco,3329356257,sophiastrelli,attacks_paris_17,Fri Nov 13 22:00:10 +0000 2015,real
665287883016769536,Isaranjuez: .Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/OvVaWL1nMi,3365409707,sihorizontal,attacks_paris_17,Fri Nov 13 21:59:26 +0000 2015,real
665287874498068480,RT @GarsDesVues: 😱 RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/XgrYtat2kh,425197013,mousart79,attacks_paris_17,Fri Nov 13 21:59:24 +0000 2015,real
665287811420000256,.@Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/qSRviwsVR0,341657886,isaranjuez,attacks_paris_17,Fri Nov 13 21:59:09 +0000 2015,real
665286481901039616,RT @lumworld: Shootings in #Paris: 30 dead reported so far  https://t.co/kVQVtbhyuF https://t.co/eIXFfW2NhW via @Breaking3zero,2739057218,Anglojew,attacks_paris_17,Fri Nov 13 21:53:52 +0000 2015,real
665286092711723008,RT @MariePobemer: RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/4Gjyc75r1b,453444948,Maureeen22,attacks_paris_17,Fri Nov 13 21:52:19 +0000 2015,real
665286005130469376,Shootings in #Paris: 30 dead reported so far  https://t.co/kVQVtbhyuF https://t.co/eIXFfW2NhW via @Breaking3zero,2790100168,lumworld,attacks_paris_17,Fri Nov 13 21:51:58 +0000 2015,real
665285647385653248,😱 RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/XgrYtat2kh,39577390,GarsDesVues,attacks_paris_17,Fri Nov 13 21:50:33 +0000 2015,real
665285304543256576,RT @Breaking3zero: Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/4Gjyc75r1b,558518165,MariePobemer,attacks_paris_17,Fri Nov 13 21:49:11 +0000 2015,real
665285224540975104,Fusillades de #Paris : bilan provisoire de 30 morts (AFP) https://t.co/TjGboZsiV3,2730020462,Breaking3zero,attacks_paris_17,Fri Nov 13 21:48:52 +0000 2015,real
665292120203350018,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/fTS4o8BS8J https://t.co/059SNCKles",1252863774,AmandineHbt,attacks_paris_18,Fri Nov 13 22:16:16 +0000 2015,real
665286752232456194,"Qué mal RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/qb0XbWLsyq https://t.co/5g7PfjzPlk",17019245,pacoperan,attacks_paris_18,Fri Nov 13 21:54:56 +0000 2015,real
665286410027577345,"RT @encolere75: ""@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/V4anyCDpLJ https://t.co/JDz0VE…",2613969246,geisha8392,attacks_paris_18,Fri Nov 13 21:53:35 +0000 2015,real
665286232889536512,"#Actu 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/gKrgCCITqk https://t.co/SZZzNo6gAG",1691268180,iTakeYourBrain,attacks_paris_18,Fri Nov 13 21:52:52 +0000 2015,real
665286149569646592,"RT @pepvilar: 18 muertos en #Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. https://t.co/4JYtElhlo7 https://t.co/mxd0i…",469624678,nadiesocial,attacks_paris_18,Fri Nov 13 21:52:33 +0000 2015,real
665285295559061505,"RT @gpn10000: Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/0XL0p49oSr https://t.co/qZl…",553392203,RomyHellas,attacks_paris_18,Fri Nov 13 21:49:09 +0000 2015,real
665284982705938432,"🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/j2FYSROsEG https://t.co/VGWFsWCcia #infloodwetrust",4085792243,MarcelPantoufle,attacks_paris_18,Fri Nov 13 21:47:54 +0000 2015,real
665284978553577472,"""@Le_Figaro: Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/jHswyTBAsN https://t.co/0aqtlTc86H""/@enriquevp",599491231,IslaValle,attacks_paris_18,Fri Nov 13 21:47:53 +0000 2015,real
665284851881385985,"""@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/SjCqYdsJRH https://t.co/tYOgW4BqOd""",1613940746,pabloceabravo,attacks_paris_18,Fri Nov 13 21:47:23 +0000 2015,real
665284740581359617,"Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/0XL0p49oSr https://t.co/qZlv5sMkxG",2826023643,gpn10000,attacks_paris_18,Fri Nov 13 21:46:57 +0000 2015,real
665284678795022337,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/7rtOti5KZf https://t.co/cL9kR30LXK",58395838,fritz0076,attacks_paris_18,Fri Nov 13 21:46:42 +0000 2015,real
665284007890952192,"Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/UT8MOTFZgz https://t.co/oil6xvj3mr",3896646093,jascapital_news,attacks_paris_18,Fri Nov 13 21:44:02 +0000 2015,real
665283819092746241,"Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/2HhIMHxT9H  https://t.co/KmqwYFoxzR",39752473,martinhagatosa,attacks_paris_18,Fri Nov 13 21:43:17 +0000 2015,real
665283461381554176,"""@Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/V4anyCDpLJ https://t.co/JDz0VEuwG9""",72516079,encolere75,attacks_paris_18,Fri Nov 13 21:41:52 +0000 2015,real
665282987509063680,"18 muertos en #Paris @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. https://t.co/4JYtElhlo7 https://t.co/mxd0ioMJUK",248317578,pepvilar,attacks_paris_18,Fri Nov 13 21:39:59 +0000 2015,real
665282782353051648,"RT @Le_Figaro: 🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/84v6zqBnvc https://t.co/68tGCUupAg",15009916,sylvieperez,attacks_paris_18,Fri Nov 13 21:39:10 +0000 2015,real
665282600303525888,"🔴 Au moins 18 morts, selon les forces de l'ordre. #Paris #shooting https://t.co/fTS4o8BS8J https://t.co/059SNCKles",8350912,Le_Figaro,attacks_paris_18,Fri Nov 13 21:38:26 +0000 2015,real
665292185152000001,"RT @CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/WhF7B9bf0l https://t.co/gXsehdAvUH",72882689,SonofLiberty357,attacks_paris_19,Fri Nov 13 22:16:32 +0000 2015,real
665292055665594368,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/SWYI6DSUYi https://t.co/TyStjJXTAP",3570745582,GNRHub,attacks_paris_19,Fri Nov 13 22:16:01 +0000 2015,real
665291746054656000,Terror grips #Paris in night of attacks; hostages are being held in theater. https://t.co/zdyVt3vofl https://t.co/7ovpXd8eY8,460372576,DawndyWISTV,attacks_paris_19,Fri Nov 13 22:14:47 +0000 2015,real
665291443586654210,"RT @CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/ZW14PQyJc6 https://t.co/cMshgQsCAY",376165395,Erhiskobi,attacks_paris_19,Fri Nov 13 22:13:35 +0000 2015,real
665291180805128196,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/WhF7B9bf0l https://t.co/gXsehdAvUH",759251,CNN,attacks_paris_19,Fri Nov 13 22:12:32 +0000 2015,real
665294061289476096,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co/lQ09poPGAA",163774609,ia_diego,attacks_paris_19,Fri Nov 13 22:23:59 +0000 2015,real
665293835753422852,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co/lQ09poPGAA …",163774609,ia_diego,attacks_paris_19,Fri Nov 13 22:23:05 +0000 2015,real
665293760490770436,"(via https://t.co/ZOtA3QU9qC ) CNN: Terror grips #Paris in night of attacks; hostages being held in theater, poli… https://t.co/UKKjjzUsQE",54464202,Morpheyous,attacks_paris_19,Fri Nov 13 22:22:47 +0000 2015,real
665293449319596033,"#news Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/hEu9HuIQeo https://t.co/ol15AzYDks",3418588247,mohammeddki8852,attacks_paris_19,Fri Nov 13 22:21:33 +0000 2015,real
665293332927631360,RT @TheHappyKipper: FRANCE NEEDS OUR PRAYERS TONIGHT.\n\nTHE PEOPLE OF PARIS AND TOURISTS ARE INNOCENT VICTIMS OF A SICK ISLAMIC CULT. https:…,802391652,JoshLuck1995,attacks_paris_19,Fri Nov 13 22:21:05 +0000 2015,real
665293320877441024,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/wlXAJvDJUn https://t.co/tPDlKVMbIa VIA @CNN",180317088,robertore62,attacks_paris_19,Fri Nov 13 22:21:02 +0000 2015,real
665293182922596357,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/5X9tXq1ceS https://t.co/t362lEPjxx",3309204415,AsItBreaks_,attacks_paris_19,Fri Nov 13 22:20:30 +0000 2015,real
665293104740769796,"Beatrizxy: RT CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say … https://t.co/J0StWDbCh1",3130956173,RelaxInParis,attacks_paris_19,Fri Nov 13 22:20:11 +0000 2015,real
665292872355348480,FRANCE NEEDS OUR PRAYERS TONIGHT.\n\nTHE PEOPLE OF PARIS AND TOURISTS ARE INNOCENT VICTIMS OF A SICK ISLAMIC CULT. https://t.co/d47u6t5DjZ,3177406031,TheHappyKipper,attacks_paris_19,Fri Nov 13 22:19:15 +0000 2015,real
665292793967992836,#USAfricaBF Notice: Terror grips #Paris in night of attacks; hostages being held in theate… https://t.co/2Io6AwY9J0 https://t.co/JBjG6FfEgR,3911809332,Mayo360Group,attacks_paris_19,Fri Nov 13 22:18:57 +0000 2015,real
665295537701277696,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/vnl6axaysX https://t.co/8PAVtu5Cbi",533231127,FatenXerox,attacks_paris_19,Fri Nov 13 22:29:51 +0000 2015,real
665294952365228033,"#CNN Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/D7BYG4O9AM https://t.co/roF8QkAns0",2737015671,TheBrkNews,attacks_paris_19,Fri Nov 13 22:27:31 +0000 2015,real
665294871981383680,"Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/lWGABgaB7S https://t.co/HFFHUUajr9",3182772721,mardanone,attacks_paris_19,Fri Nov 13 22:27:12 +0000 2015,real
665294552144678914,"""@CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/Be7E0KyC6z https://t.co/IJbWGAVRrn""",517539136,NathanielGNA,attacks_paris_19,Fri Nov 13 22:25:56 +0000 2015,real
665294338063138817,"RT @ia_diego: CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/9koFKra8H3 https://t.co…",275926411,AAFAMF,attacks_paris_19,Fri Nov 13 22:25:05 +0000 2015,real
665298351886241793,"Our hearts go all to #Paris in night of attacks; hostages being held in theater, police say https://t.co/6lqIOmxCcN https://t.co/hCwj5PGuSm",1629370110,jrios04,attacks_paris_19,Fri Nov 13 22:41:02 +0000 2015,real
665298117395222528,"60 dead in #Paris in night of terrorist attacks; hostages being held in theater, police say https://t.co/MoBWPQsahv https://t.co/QW3ufCjJEB",1328464994,rightasian,attacks_paris_19,Fri Nov 13 22:40:06 +0000 2015,real
665297566020583424,Hoping all friends are safe&amp;sound- so crazy https://t.co/nrucwHRBi4 https://t.co/JDQCub9W8c,936196212,RidgewayCait,attacks_paris_19,Fri Nov 13 22:37:55 +0000 2015,real
665302468427841537,"CNN: Terror grips #Paris in night of attacks; hostages being held in theater, police say https://t.co/gTRqctIswm https://t.co/3cjLauBoPt …",3286713669,now4co,attacks_paris_19,Fri Nov 13 22:57:23 +0000 2015,real
665316414903873536,Strongly condemn the terror attacks in Paris!  https://t.co/qUpzJFp8ow https://t.co/QXGoWm9mng #Paris #terrorattacks,102461245,najianaqvi,attacks_paris_19,Fri Nov 13 23:52:48 +0000 2015,real
665639252366110721,#ISIS put up a pic of one of the 7 suicide bomber who did #ParisAttacks a man wears Sikh's turban &amp; carries Quran!! https://t.co/107FNLvr3T,101444042,Kemet2MkMert,attacks_paris_2,Sat Nov 14 21:15:39 +0000 2015,fake
665647191504101378,"#ISIS suicide bomber wears Sikh turban &amp; EMAMi fairness cream.Only for he carries Quran,He's a Muslim #ParisAttacks https://t.co/3eEshkhZ5h",101444042,Kemet2MkMert,attacks_paris_2,Sat Nov 14 21:47:12 +0000 2015,fake
665292177401057281,"RT @ajplus: #BREAKING: French police report at least 26 dead, possibly 60 held hostage in Bataclan concert hall in Paris. https://t.co/jkd0…",1090893726,lanazjajo21,attacks_paris_20,Fri Nov 13 22:16:30 +0000 2015,real
665290585243168768,"#BREAKING: French police report at least 26 dead, possibly 60 held hostage in Bataclan concert hall in Paris. https://t.co/jkd0iM6MxP",110396781,ajplus,attacks_paris_20,Fri Nov 13 22:10:10 +0000 2015,real
665292082324574208,RT @BFMTV: ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/osO7eKvwGZ https://t.co/MzPy2uWDRH,3097817501,38Gulucuk,attacks_paris_21,Fri Nov 13 22:16:07 +0000 2015,real
665284853504589825,Paris: plusieurs attaques font au moins 18 morts https://t.co/T8PxFbbxLB https://t.co/5dvQWs0kWv .,202050915,sangareke,attacks_paris_21,Fri Nov 13 21:47:24 +0000 2015,real
665284765344538625,ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/GgcGQuPgHi https://t.co/Z6qGdlsSit #infloodwetrust,4085792243,MarcelPantoufle,attacks_paris_21,Fri Nov 13 21:47:03 +0000 2015,real
665283492826251264,ALERTE INFO - Paris: plusieurs attaques font au moins 18 morts https://t.co/osO7eKvwGZ https://t.co/MzPy2uWDRH,133663801,BFMTV,attacks_paris_21,Fri Nov 13 21:41:59 +0000 2015,real
665292186838265860,RT @coslive: BREAKING: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/RcruCqJ5K1 https://t.c…,15048944,cfenton23,attacks_paris_22,Fri Nov 13 22:16:32 +0000 2015,real
665289945377021953,RT @hairydel: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/APa6IOx1uE https://t.co/mDi16uw…,365361349,maarkyj,attacks_paris_22,Fri Nov 13 22:07:38 +0000 2015,real
665289447886430210,RT @Stuart_Hepburn: RT @coslive: BREAKING:Terrorists take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/rKKtah9U77 htt…,214953993,DanEurope,attacks_paris_22,Fri Nov 13 22:05:39 +0000 2015,real
665289052518748161,RT @coslive: BREAKING:Terrorists take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/rKKtah9U77 https://t.co/UGzfUDgj7N,64375288,Stuart_Hepburn,attacks_paris_22,Fri Nov 13 22:04:05 +0000 2015,real
665288235069870080,Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/APa6IOx1uE https://t.co/mDi16uwcyG,12038782,hairydel,attacks_paris_22,Fri Nov 13 22:00:50 +0000 2015,real
665287161911058433,BREAKING: Terrorists reportedly take 60 hostages at Eagles of Death Metal concert in Paris https://t.co/RcruCqJ5K1 https://t.co/Nw3smGDqYt,15553222,coslive,attacks_paris_22,Fri Nov 13 21:56:34 +0000 2015,real
665292187559723008,"RT @Telegraph: Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" https://t.co/UF8vshcCrk https://t.c…",108302265,theNanaKofi_,attacks_paris_23,Fri Nov 13 22:16:32 +0000 2015,real
665291190422630401,"_RT_ Telegraph: Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" … https://t.co/EZNzkTrqCd",3292042493,MP_RT,attacks_paris_23,Fri Nov 13 22:12:34 +0000 2015,real
665289288825839616,"Paris: ""The men came in and started shooting. Everyone fell to the ground. It was hell."" https://t.co/UF8vshcCrk https://t.co/6JIIvGee8C",16343974,Telegraph,attacks_paris_23,Fri Nov 13 22:05:01 +0000 2015,real
665292188121702401,RT @LiveActusLigue1: Terribles attaques à Paris...  https://t.co/pCvbek7Aut,3422901034,housaylouise,attacks_paris_24,Fri Nov 13 22:16:32 +0000 2015,real
665292186485919748,RT @minafayek: Explosion near Stade de France heard from inside. #Paris https://t.co/5NyYEAiiW3,3377585901,monaliza_aziz,attacks_paris_24,Fri Nov 13 22:16:32 +0000 2015,real
665292186112528384,RT @SportBlogNYC: The sound of the Paris explosion just outside Stade de France: https://t.co/9VqWfYS0Uy,29310012,bernsaguilar,attacks_paris_24,Fri Nov 13 22:16:32 +0000 2015,real
665292186032803840,RT @BuzzFeedNews: BREAKING: At least 26 people are dead after shootings and at least one explosion in Paris https://t.co/irKtY6Cmzz https:/…,273206221,ROLL3X,attacks_paris_24,Fri Nov 13 22:16:32 +0000 2015,real
665291624377942016,Blast heard during football match in Paris.\n https://t.co/36JqqF95vV,66197319,cfcwnewsroom,attacks_paris_24,Fri Nov 13 22:14:18 +0000 2015,real
665292184862748672,RT @BSmith: 10 hours ago German team hotel in Paris was evacuated due to a bomb threat ahead of match v France. Now this. https://t.co/z9ID…,443977578,rahulmalik95,attacks_paris_24,Fri Nov 13 22:16:32 +0000 2015,real
665292184279769088,RT @NFLFrance: L'explosion #Paris ... https://t.co/cQ9EZmhkiB,1056359017,VM_Maldotti,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292183940046849,"RT @sound_coop: Listen to that. I hope everyone who can be, is safe in Paris.\nhttps://t.co/feLS0nYDOd",581501019,kylsimmons,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292183159840768,RT @20_Times_United: Terrifying scenes in Paris. You can hear the bomb during the game \nhttps://t.co/x5w8IpcW1R,561714810,Fredyy__,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292183117918208,RT @mydaughtersarmy: Unconfirmed reports of suicide bombers. Sound of explosion outside Stadium reportedly caught on TV cameras.\n#Paris \nht…,2377421917,politikelle,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292182866251781,RT @Phanclan: Explosion heard in this vine video from the stadium in Paris\n#ParisAttacks https://t.co/8KOiWkhvwd,14368300,dkalo,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292107930800128,Reported explosion heard during Germany/France game at #Paris stadium. Our thoughts go out to the people of Paris. https://t.co/jEidCsz5b4,16743886,WTSP10News,attacks_paris_24,Fri Nov 13 22:16:13 +0000 2015,real
665292181855469568,"RT @BreatheSport: The explosions can be heard inside the stadium! Stay safe, Paris... \nhttps://t.co/z7qpBkc0ZL",22531747,calciatore,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292181364690944,RT @ArsenalTerje: Some crazy stuff going down in Paris. Explosion just ouside Stade de France https://t.co/43BgTE0V39,1719061405,Laetitia_mro,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292087445889024,Paris explosion heard from inside Stade de France during France-Germany match. #Prayers4Paris \n\nhttps://t.co/V2ktjYP6G9,1429009411,TheSportsVines,attacks_paris_24,Fri Nov 13 22:16:08 +0000 2015,real
665292181054349316,"RT @RobPulseNews: Unbelievable,  you can hear the explosion during the soccer match:\n#paris \nhttps://t.co/gptpPbwX5F",38133739,PanuMaenpaa,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292181049995264,RT @FOX4: Explosion in Paris can be heard while France-Germany match being played at stadium https://t.co/b2Ad0odNUR,3076261495,katelynsavvv,attacks_paris_24,Fri Nov 13 22:16:31 +0000 2015,real
665292179372441600,RT @IraqiSecurity: Explosion heard in the Stade de France stadium in #Paris during the #France-#Germany match. https://t.co/4huA1FPv8O,15413530,isellsoap,attacks_paris_24,Fri Nov 13 22:16:30 +0000 2015,real
665292178332262401,RT @ThatSportsSpice: My heart goes out to Paris right now.....could hear the explosion during the French game 💔 https://t.co/2yqcuGPk1g,2618472693,FrankMartin_A8,attacks_paris_24,Fri Nov 13 22:16:30 +0000 2015,real
665292173529731073,"RT @MessiMinutes: You can hear the explosion outside the Stade de France in this video: https://t.co/xOocO9AHjI If you're in Paris tonight,…",930683576,azcharbel,attacks_paris_24,Fri Nov 13 22:16:29 +0000 2015,real
665292171621376000,RT @AshaTomlinson: This chilling video is being widely shared on social media. You can hear an explosion https://t.co/CMnlhT6h8u #Paris,21474770,assbuttvibes,attacks_paris_24,Fri Nov 13 22:16:28 +0000 2015,real
665292168785997826,"RT @hughwizzy: Stay safe, Paris.. https://t.co/2ilvX80DMS",1491358759,gaubert_julien,attacks_paris_24,Fri Nov 13 22:16:28 +0000 2015,real
665292168383197184,RT @RichelleCarey: Moment of explosion in Paris https://t.co/QCaYUGvy3P,458046935,Alex_13410,attacks_paris_24,Fri Nov 13 22:16:28 +0000 2015,real
665292167032668160,RT @SAFmanutd: This is how loud the bombs were from inside the stadium #Paris https://t.co/gfDEyMmf0j,41628961,kslnewsradio,attacks_paris_24,Fri Nov 13 22:16:27 +0000 2015,real
665292165443096576,RT @EmmaVetriano: You can hear the #Paris explosions over the noise of the crowd at the stadium... https://t.co/ZxpLGgTGKg,2973780257,wayneedwards587,attacks_paris_24,Fri Nov 13 22:16:27 +0000 2015,real
665292163547332608,RT @FootbaIlThings: Vine: Scary stuff happening in Paris. Explosions heard just ouside Stade de France  https://t.co/ZmgXNi1YcC,3039068488,narrywinks,attacks_paris_24,Fri Nov 13 22:16:26 +0000 2015,real
665292156945301505,RT @BriAlNews: Terror attack explosion outside soccer stadium in Paris; you can hear the blast on this video. https://t.co/ty9hY1WAAK,1426448479,cmoneyisdead,attacks_paris_24,Fri Nov 13 22:16:25 +0000 2015,real
665292156043665408,RT @IraqiSuryani1: Explosion can be heard at the Stade de France football stadium in #Paris during #France vs #Germany match.\nhttps://t.co/…,49392118,scholastececile,attacks_paris_24,Fri Nov 13 22:16:25 +0000 2015,real
665292147143409664,RT @aellick: hear the explosion at a soccer match #paris https://t.co/cMZ0MSoGuG,301105222,victorernan,attacks_paris_24,Fri Nov 13 22:16:23 +0000 2015,real
665292146275061760,"RT @MetroNewsCanada: Update: At least 35 killed in shootings, explosions around Paris https://t.co/yrMzxNyDPq https://t.co/oPQvoAEPDP",453228717,Arts_Ally,attacks_paris_24,Fri Nov 13 22:16:22 +0000 2015,real
665292142755975168,RT @Bookieinsiders: 27 reported dead already in Paris https://t.co/mtMobfW6n7 one of the bombs was heard during the France v Germany game,1515391975,norris_colby,attacks_paris_24,Fri Nov 13 22:16:22 +0000 2015,real
665292142118608896,RT @FOX13News: MORE: #Paris explosion can be heard in soccer game video: https://t.co/BKcZOYBxmp,3148447121,brokenbloods,attacks_paris_24,Fri Nov 13 22:16:21 +0000 2015,real
665292141296504833,RT @vtchakarova: O my God. Bomb goes off during the France Germany match https://t.co/JBr6q1LfTq via @SoleSupply #ParisAttack #Paris #Franc…,1185239329,BDuber,attacks_paris_24,Fri Nov 13 22:16:21 +0000 2015,real
665292130835963904,RT @josselin_riou: La forte explosion entendue au Stade de France pendant le match #FRAALL ! 😔🙏 #Paris\n\nhttps://t.co/mElxbBg5fA,135880797,reinformation,attacks_paris_24,Fri Nov 13 22:16:19 +0000 2015,real
665292128449388545,RT @AmitMajithia: Frightening. You can hear the explosion inside the stadium! #ParisAttacks \n\nhttps://t.co/nKZw04ARmZ,174361882,footballchat_,attacks_paris_24,Fri Nov 13 22:16:18 +0000 2015,real
665292127216254976,RT @knicks148: Here is the Vine overhearing the bomb going off near the stadium in Paris during the France-Germany Soccer Friendly: https:/…,1400686140,CedricSinanovic,attacks_paris_24,Fri Nov 13 22:16:18 +0000 2015,real
665292118450114564,RT @worldsoccertalk: Here's the explosion heard during France-Germany game today. Bombings throughout Paris result in at least 26 dead: htt…,551585756,befourjenna,attacks_paris_24,Fri Nov 13 22:16:16 +0000 2015,real
665292118169165824,RT @AndyJ0seph: This is so scary. #Paris  https://t.co/4wSAXC0cSU,847877245,missfandeseries,attacks_paris_24,Fri Nov 13 22:16:16 +0000 2015,real
665292106190217216,RT @russian_market: Apparently the explosion was heard during the football match between France &amp; Germany in Paris (via @P_Deshayes) https:…,1018358984,arodriel7,attacks_paris_24,Fri Nov 13 22:16:13 +0000 2015,real
665292106022391808,RT @dibang: Police: At least 26 dead in #Paris hostage-taking in theater https://t.co/qHJWfUCoeB AP\n\nExplosion\n#France VsGermany\nhttps://t.…,2618472693,FrankMartin_A8,attacks_paris_24,Fri Nov 13 22:16:13 +0000 2015,real
